ID,name,Vermin,stars,votes,safety
119609096,Whetstone,V0,3,1,""
119645951,Dahlonega Gold,V3,3,1,""
119645902,Schatzkammer Arete,V3,3,1,""
119645700,Liquid Love,V3,3,1,""
119609010,Wet n Sticky,V2,3,1,""
119646231,Balance of Power,V1,3,1,""
119646202,Whale Nose,V0,3,1,""
119645480,Lunar Rift,V3,3,1,""
120802683,Halfway Crooks,V4,3,1,""
120802243,Whirly Dirly,V5,3,1,""
120802080,Contrived Pleasantries,V3,3,1,""
120802023,Meager Beginnings,V1,3,1,""
120801951,Commitment Issues,V2,3,1,""
119644955,The Thrown,V1,2,2,""
119917090,Danger-Russ Low,V8,2,1,PG13
119917625,Fully Rigged,V7,2,1,""
119917069,Danger-Russ,V2,2,1,PG13
119916707,Dhinovirus,V3,2,1,""
119916776,CDC Crack,V5,2,1,""
120082935,The Dirt Burglar,V6,2,1,""
119917076,Train Station,V2,2,1,""
119608797,Walk Softly,V1,2,1,""
119590871,"Don't Do Hugs",V1,2,1,""
119589797,Crag Ducks Attack,V0,2,1,""
119590680,Awkward Eye Contact,V1,2,1,""
119917590,Crows Nest,V2,2,1,""
119916255,We Take Turns,V3,2,1,""
119590628,Party Tricks,V1,2,1,""
119609186,Loose Prospects,V2,2,1,""
119917456,Pied Coquin,V4,2,1,""
119916367,"Where's the Butter?",V3,2,1,""
119590044,Captain Crunch,V3,2,1,""
120082843,Scrobbles,V3,2,1,""
119589825,Open for Business,V2,2,1,""
120082834,"Just Go Up aka Get Up, Stand Up",V1,2,1,""
120082781,Slack Jawed,V1,2,1,""
119590897,"It's A Trap!",V0,2,1,""
119590888,The Layback,V0,2,1,""
119645742,Ottorg,V0,2,1,""
119645197,The Blender,V3,2,1,""
119590123,Wallet Full of Ham,V1,2,1,""
119645574,Black Death Hollow,V0,2,1,""
120082860,The Stranger,V3,2,1,""
119611361,Croc Pit,V2,2,1,""
120082794,Seams Simple,V2,2,1,""
119645413,Little Mama,V0,2,1,""
119590692,"Em's Low Ball",V1,2,1,""
119646275,The Standing,V1,2,1,""
119645273,Poutine,V3,2,1,""
119645124,D.E.E.P. Dyno,V2,2,1,""
119645012,The Crown Center,V3,2,1,R
119646263,Log Jam,V2,2,1,""
119646073,:D.,V3,2,1,""
119645293,Side Salad,V2,2,1,""
119645548,Moon Water Vibes,V2,2,1,PG13
119608975,Lo Mania,V2,2,1,""
119646137,The Avocado,V1,2,1,""
119645084,D.E.E.P.,V0,2,1,""
119610943,Jungle Boogey,V2,2,1,""
119646096,Gauc Sauce,V2,2,1,""
119645868,Kummerspeck,V3,2,1,""
119610971,Funky Fresh,V2,2,1,""
120802649,Wax On Wax Off,V4,2,1,""
120802565,Wide and Rusty,V4,2,1,""
120802529,Coal Fired,V4,2,1,""
120802398,Hobbit Hole,V1,2,1,""
120802041,Cornered,V0,2,1,""
119917528,Tipping Left,V2,1.5,2,""
119917514,Tipping Point,V1,1,2,""
119917610,To the Brig With Ye!,V0,1,2,""
119917540,Build It Up,V2,1,2,""
119917546,Break It Down,V2,1,2,""
119916915,Anti-Faxx,V0,1,1,""
119916846,Ben-a-Dryl,V1,1,1,""
119590791,Flake Friends,V2,1,1,""
120082816,Sprinkles,V1,1,1,""
119917363,Shattered,V3,1,1,""
119590766,The Problem,V1,1,1,""
119590728,"It's",V0,1,1,""
119590856,Trapper Joe,V0,1,1,""
119611270,Tiger Shark,V0,1,1,""
119590705,Miserable Arete,V1,1,1,""
119611236,Salmon Ladder,V0,1,1,""
119611303,"This is all my One's",V1,1,1,""
119611274,Fish Tank,V0,1,1,""
119590745,There,V1,1,1,""
119645190,Great Slab Right,V0,1,1,""
119645156,Great Slab Center,V0,1,1,""
119645053,D.E.E.P. Slab,V0,1,1,""
119645145,Great Slab Left,V0,1,1,""
119646176,Just a Struggle,V2,1,1,""
119646058,Avocado Toast,V0,1,1,""
109031014,Collective Mind,V9,3.9,7,""
118857195,V7,V7,4,1,""
109031060,The Prow,V6,3.6,7,""
109748584,Ferocious Fred,V8,3.7,3,""
109036123,Thrutchy Madness (15),V4,3.4,5,""
107165131,Middle Finger of Fury,V6,3.4,5,""
109748602,Epic Arete,V9,3.5,2,""
118857142,V0,V0,3,2,""
119388978,Corridor Traverse,V4,3,1,""
120191394,Wrecking ball direct sit,V8,3,1,""
118857277,V2,V2,3,1,""
111968044,Feels Like the First Time,V4,3,1,""
109031038,Soul To Squeeze,V10,3,1,""
109031099,(not sure) V4,V4,3,1,""
118857224,Johnny Ringo,V5,2.5,2,""
120193077,Heeling power,V10,2,3,""
119403095,Dum Dum traverse,V3,2,1,""
111968028,"Bears, Beets, Battlestar Galactica",V3,2,1,""
118857238,V0+,V0+,2,1,""
111968014,Snap to Attention,V2,2,1,""
113628136,Dirty Beard,V2,2,1,""
119405249,Barefooted Lady,V4+,3.9,9,""
118798109,Imagine Your Worst Student Here,V3,4,3,""
119405216,Load Master,V4,3.7,9,""
118567119,Natural Brick Viking Cabbin,V0,4,2,X
119431421,Conjuring,V9,3.8,5,""
119465154,MCL,V5,4,1,""
119525283,Hobo With A Shotgun,V4,4,1,""
119464880,Wrinkle in Time,V6,3.7,9,""
117605634,Aeolian,V6,3.7,6,""
117966200,The Edgeumacation Traverse,V2+,3.7,3,""
119405195,Snaked Left,V4,3.4,7,""
119499784,social distancing slab,V2,3.4,8,""
107786393,Sehome Traverse,V6,3.3,8,""
119431451,Name of the Wind,V7,3.3,3,""
119499613,Plandemic,V2,3.2,5,""
119405206,Load Management,V3,2.9,11,""
119499703,viral load,V1,3,6,""
119499762,Flatten the Curve,V3,2.9,8,""
119499812,Covid Toes,V2-,3,4,""
119525105,Jungle Warfare,V5,3,4,""
118292640,Steph Abegg Memorial Route aka Tangent Traverse,V1-,3,3,""
107773652,Boulder Lip Traverse,V2,2.7,9,""
119529101,Bullseye,V5,3,2,""
119532815,Unknown Warmup,V0,3,2,""
119529840,N95,V4,3,1,""
118192601,Snaked SDS,V8,3,1,""
119464970,Compression Loss,V4,3,1,""
119466609,Collateral Damage,V7,3,1,""
119529274,A Salish Dream,V3,3,1,R
120389550,LTV Bulge,V1,3,1,R
120763021,"Matt's Climb",V3,3,1,""
119532682,"Blue's Climb",V3,2.8,4,""
108045047,The Reach,V0,2.6,7,""
119405162,Slab Climb,V3,2.5,4,""
119431481,Air Bud,V3,2.5,2,""
119431467,Road to Tinue,V4,2.5,2,""
107773666,Boulder Up,V1,2,5,""
108045037,Undercling Problem,V0,2,5,""
119406336,"Benjit's Warmup",V1,2,3,""
119532656,"Pablo's Warmup",V0,2,3,""
119532631,"Benjit's Mantle",V1,2,1,""
119321695,Featured Face,V4,2,1,""
119405226,Many Faces,V0,2,1,""
119405235,Second Face,V0,2,1,""
119529061,Stray Bullet,V1,1.5,2,PG13
119499726,spike protein,V1,1,3,""
116811340,Shit Rock NW,V0-,1,3,""
119499672,"Fauci's Folly",V1-,1,1,""
119532842,Unknown Slab,V1,1,1,""
113615727,Live Free or Die!â„¢,V5+,3.7,3,""
119521383,Gates Of Ekron - Left Sit Start,V8,4,2,""
119260422,Hourglass,V2,4,1,""
119261792,"Jackson's Banana Hammock",V0,4,1,""
119260562,Silverfish,V0+,4,1,""
106697284,Giant Slayer,V6,3.6,7,""
106680323,The Gates of Ekron,V5,3.4,9,""
106696769,Donkey Kick,V4,2.8,16,""
106765667,Triumph With A Sling,V3,2.9,7,""
111359388,Golyats Revenge,V8,3,3,""
106526129,Rosario Traverse,V4,3,3,""
119325665,"A Stone's Throw Away",V9,3,2,""
119224438,Slingshot,V1,3,2,""
106530624,Traverse of Envy,V3+,3,2,""
106526214,Truffle Shuffle,V2,3,2,""
119883395,Gates of Ekron - Right Sit Start,V6,3,1,""
119265158,"Oh Fuck, the Sunset",V2,3,1,""
119260300,"Cowboy's Paradise",V1,3,1,""
119261806,"Grandpa Zach's Cookies",V1,3,1,""
119260524,Beansprout,V0+,3,1,""
119260461,Chum,V1,3,1,PG13
120649585,Rooftop Seating,V4,3,1,PG13
106613271,Reap What You Sow,V1,2.5,11,""
111359399,Six Cubits and a Span,V4,2.5,2,""
106526158,Pit Of Thorns,V2+,2.5,2,""
106526153,Jacobs Ladder,V5,2.5,2,""
106707861,Rude Awakening,V0,2.1,7,""
106528227,Undecided,V1,2.3,4,""
106708392,Wake Up Call,V0,1.7,7,""
106528298,Intruder,V2,2,3,""
119142511,Wall B Traverse,V3,2,2,""
106770349,Spirit Of Stone,V7,2,2,""
106528237,Nugs,V2,2,2,""
106528304,Defcon Three,V3+,2,2,""
119647233,"Saul's Traverse",V3+,2,1,""
119260379,Are those new pants?,V0-,2,1,""
106526149,Kalebs Ladder,V1,2,1,""
106528200,Chunk,V2+,2,1,""
106530733,Grey Arete,V0,1.7,3,""
106694562,Pinchbloc,V1,1.5,2,PG13
106528973,The Sting,V1,1.5,2,""
106528221,Left Leaning,V0,1.5,2,""
106704038,Center Slab,V1,1.3,3,PG13
106528262,Green Streak.,V1,1.3,3,""
106528253,Da Kine,V1,1.3,3,""
106528257,Leftover Stem,V1,1,3,""
119364651,Trying Hard to Cling,V8,1,1,""
112808954,Center Line,V0-,2,2,""
112809035,He Man Direct,V2+,2,1,""
112809001,Still Life,V1-,2,1,""
112809040,He-Man Traverse,V2+,2,1,""
112810898,Outcast - Left Edge,V1-,2,1,""
112809074,Thin Face,V0-,2,1,""
112808979,Pull Up,V0,1.5,2,""
112808965,Great White,V1+,1,1,""
112808988,The Future of Us,V1,1,1,""
112811740,The Dark Side,V0,1,1,""
112809030,He-Man,V2,1,1,""
112809081,Frog Crack,V0-,1,1,""
113500429,The Shark Fin,V1,3,2,""
113500415,The Wave,V1,2,2,""
113500461,Jug Head,V0,2,1,""
118640514,Pathetic Graffiti aka Sacred Geometry sds.,V8,4,1,""
108868969,A-Aron,V7,4,1,""
110189917,Slashface,V7,4,1,""
110189877,Enter the Dragon,V5,3.1,9,""
108868952,Salmon Cakes,V5,3.2,5,""
108495224,Shark Tank Boulder,V2,3,4,""
119702738,Cross Current,V2,3,3,""
108495268,Hand up her Shirt,V5-,3,3,""
118640478,Sacred Geometry,V4,3,2,""
108861072,"Blue Lights, Pull Right",V0,3,2,""
118575348,Minus Man,V6,3,1,""
118642362,Back Breaker,V1,3,1,""
119359498,Sharptooth Overhang,V1,3,1,""
120233799,Slash and Burn,V4,3,1,""
108860990,Death by Sloping (?) (+ 3 other routes on same boulder),V4,3,1,""
120126134,Affordable Foiegras,V4,3,1,""
108861228,No Room for Jugs,V2,3,1,""
110189886,"Bruce Lee Boulder, Right Arete",V7,3,1,""
108869111,Chedder Right,V4,3,1,""
108867460,Way Back West,V4,3,1,""
113545815,The Littlest Swordsman,V6,2.8,4,""
109212369,"Chris Hill's Arete",V2,2.7,3,""
108861015,Shark Fin,V5,2.7,3,""
119024675,McNugget,V4,2.4,7,""
110273305,Cheap Date,V2,2.2,5,""
109212360,Tricerahops,V4,2.4,5,""
108495253,Date Boulder,V2,2.2,6,""
108868921,Frosty Flake,V1,2.3,6,""
118640440,Right Arete,V1,2.5,2,""
108868978,Money Shot,V3,2.5,2,""
110273319,Left end of Date Boulder,V2+,2,4,""
119024791,Kato,V3,2.2,5,""
118575376,Minus Man Sit start,V10,2,1,""
108861235,Only Dihedrals Rule,V2,2,1,""
108861122,High Horse,V1+,2,1,""
108861245,"Crack of the Head (V3 standing, V7/8? Sit)",V2,2,1,""
108868995,Red Eye Traverse,V3,2,1,""
108860981,Terror of the Heels,V2,2,1,""
108869005,Straight to the Point,V4,2,1,""
109212248,Left Arete,V1,1,2,""
108861208,The Warmup,V0-,1,1,""
116556545,Es Gefällt Mir,V1,4,1,PG13
107408353,LipTraverse,V3,2.9,7,""
119892468,Hand of Faith,V3,3,1,""
117565321,White blotter,V2,3,1,R
116981814,Sippy cup,V1+,3,1,""
120123698,Size Matters,V4,3,1,""
120123787,Mothership Imitation,V2,3,1,""
113777606,Dynamic Unbalance,V2,3,1,""
120125728,Cave Route,V0-,3,1,""
112271233,E.H.T.,V3,3,1,""
120124046,Dihedral Slab,V3,3,1,""
120124031,Keyhole Dihedral,V0,3,1,""
116168994,Scratcher,V7,2.6,5,""
117296195,Pots and Hands,V0,2.7,3,""
107408314,Fleur de Lis,V1,2.3,10,""
120123817,Short Arête,V4+,2.5,4,""
107408319,The Ironcross,V5,2.3,3,""
107408345,"McMillen's Egg",V6,2.3,4,""
119892435,Golden Hour,V4,2,1,""
119892403,Pyrite,V2,2,1,""
119892380,Prospector,V1,2,1,""
117925557,Pink gel tabs,V1+,2,1,""
117925512,Tangerine sky’s,V1,2,1,R
116984014,Psychedelic Sunset,V1,2,1,""
118861803,"Don't Fear The Shmear",V4,2,1,""
120123932,Unknown,V2,2,1,""
120123909,Right Arête,V2,2,1,""
120123890,Center Face,V0,2,1,""
120123918,Entrance Slab,V0,2,1,""
120124004,Dynamic Unbalance,V5,2,1,""
120323754,Pimple on the Knob,V0,2,1,""
120124022,"Randy's Corner",V1,2,1,""
107413035,Blocky Slab,V0,1.5,8,""
117565454,The vein,V1,1.5,2,""
120123836,Step Across,V0,1.5,2,""
120123853,Left Face,V1,1,1,""
120154794,Entrance Boulder Left,V1,1,1,""
120154771,Entrance Boulder Right,V0,1,1,""
106964471,Vino Rojo,V6,3.8,118,""
106378785,Angel Dyno,V7,3.7,100,""
107385804,The Pork Chop,V3,3.7,354,""
107385835,Mr Moran,V7,3.8,78,""
106657521,Monkey Bar,V2,3.5,516,""
106657518,Alexisizer,V6,3.5,105,""
114000113,Sorange,V3,3.5,114,""
107074342,Hyperglide (aka Monkey Pinch),V5,3.4,205,""
106799344,Bubble Butt,V7,3.4,101,""
106683440,Classic Monkey,V6,3.4,181,""
106650919,Potato Chips,V2,3.2,585,""
106056281,The Pearl,V5,3.1,372,""
107378329,Monkey Bar Direct,V8,3.4,75,""
106732635,"Jones'n",V4+,3.1,229,""
105937677,Monkey Bar Traverse,V6,3.1,107,""
113802237,The Wave,V3,2.9,188,""
106732641,Dusty Coffee,V4,2.8,105,""
107385814,The Lamb Chop,V2,2.7,103,""
106705830,The Huck,V5-,3.1,68,""
107849034,Monkey Crack,V1,2.4,133,""
107430933,[Redacted],V2,2.4,91,""
110224675,The Spreader,V0,2.3,107,""
106652005,The Clam Bumper,V3,2.3,129,""
108551582,Oompa Loompa,V5,3.2,59,""
107429192,Ultimate Grandstaff,V4,2.7,68,""
107430960,Put Your Shoes on Arete,V2+,2.5,71,""
110224533,Northeast Face Center,V1,2.1,99,""
107030486,Six Pack,V0,2,114,""
107429316,The Bathtub,V5,3.3,49,""
107430241,Prefunk,V0,1.8,79,""
107430269,Southeast Face - SDS,V4,2.4,66,""
106705820,Earth Angel,V2,2.6,63,""
108021688,Dog Leash Boy,V2,2.8,57,""
107430169,Fin Face,V0+,1.9,75,""
107407188,[Redacted],V6,2.9,53,""
107430912,Backside Right,V1,1.9,73,""
111338570,Butterfly Kiss,V3,3.1,48,""
107004045,Fear of a Black Hat,V9,3.9,27,""
116190245,Welcome to Detroit,V4,2.9,48,""
107430940,Smiley Face,V1,2.3,58,""
108340253,Peruvian Flake,V2,3.2,38,""
107444907,Pearl Necklace,V6,2.9,44,""
108731202,Right of Crack,V2,2.1,59,""
106657510,Orange Top Blue Sky,V8,3.3,34,""
107030493,Across the Choss,V1,1.8,65,""
107430182,Fin,V3,2,59,""
106732680,Big Jugs,V0,2.5,47,""
108731193,Wald Face,V2,2.5,47,""
106657499,I Disagree,V1,2.1,54,""
107430176,Left,V0,1.7,62,""
114239666,Van Betten Arête,V3,3.4,26,""
107158760,Brown Round Crack,V3,3,34,""
114236573,Potato Chips Low,V4-,2.7,39,""
107400755,Picante Left,V1,2.6,41,""
106732670,Perked Up,V2+,2.6,40,""
116621121,B**ch Slap 5,V9,3.7,15,""
114279975,Memento Mori,V4,3.7,16,""
110224268,Shady lady,V2,3.2,25,""
116666615,Mr. Smiley,V6,3.8,13,""
107396283,Donkey Punch,V5,2.4,40,""
107430262,Southeast Face,V3,2.2,45,""
107430965,Betty,V1,1.7,54,""
107414804,Big K,V8,3.6,15,""
110174865,Split Decision,V1,2.6,35,""
116107567,The Prowler,V5,2.9,28,""
106629920,Leaning Wide Crack,V1,2.8,30,""
112381021,Monkey Bar Direct Right,V9,3.6,13,""
106657484,Your Project,V5,2.8,30,""
115962906,Wave Direct,V3-,2.2,40,""
108696801,Desert-erada,V2,3.9,7,""
111214422,Scare Tactics Right,V9,3.1,21,""
119994468,Peggy Man Traverse,V1,4,3,""
115435609,Lethal Design,V12,4,3,""
107385768,The Dead Heart,V4,3.1,21,""
116621137,Peter North Pump,V9,4,2,""
118294152,Ruby Slipper,V8,4,2,""
118206171,"Areet's Arête",V3,4,2,""
107406873,Cyclops,V5,2.5,32,""
107430198,Black Midget,V2,2.4,33,""
120554237,Angel Dynamo,V8,4,1,""
116139127,Lucky Socks,V4,4,1,""
116377892,Supple Leopard,V7,4,1,""
115429901,Wavestorm,V1,4,1,R
112430327,Big Love,V4,3.2,16,R
107974932,Slice N Dice,V9,3.6,7,R
112473640,Kraft Dinner Right,V7,3.1,17,""
111389644,Name Plate,V4,2.9,19,""
107385845,Jack of all Trades,V5,2.9,18,""
110127474,Mexican Jacket,V3,3.6,5,""
107116919,Charleston Syndrome,V3,2.3,31,""
114126111,Arete Right,V2,2.5,26,""
107004798,A Clockwork Orange,V12,3.7,3,""
111470042,Total Devistation,V2,2.8,19,""
113857995,"Martinet's Rails",V1,2.9,16,""
107513950,Darwin Award,V2,3.1,13,""
109961884,Ultimate Grandstaff sit,V6,2.6,22,""
108439752,Right Lip Traverse,V2-,2.4,26,""
107430973,Left,V2-,1.8,38,""
107406867,Snake Eyes,V6,3,14,""
108741925,"Randal's Handles",V1,3,13,""
113907839,Progressive Guy,V10,3.5,2,""
108606758,My Tan,V7,2.5,22,""
120134712,Salt is Salty,V10,3.5,2,""
111849992,"The Heart, She Holler",V4,3.5,2,""
111283903,Americana Exotica,V10,3.1,9,""
108737205,Northeast Arete,V0,1.9,34,""
114370905,Bachar Problem,V7,3.3,3,""
110298036,"Amigos' Arete",V1,3.3,3,""
116190260,Watermark,V5+,3.3,3,""
110279211,Left Slab Arete,V0,2.5,19,""
106964272,Best V3 at Kraft,V3,2.9,11,""
107091109,Stone Age Traverse,V5,3.2,5,""
110279200,Brown Round Traverse,V3,3.3,4,""
111389405,Peruvian Left,V3,2.8,12,""
107383132,Mantel,V5,2.5,19,""
116251270,Mantle direct,V4-,3,8,""
107430917,Northwest Face Left,V0,1.6,36,""
107004813,West Face Left,V0,2.1,27,""
110174761,The Groove,V1,1.9,29,""
107518517,Arete V5,V5,2,28,""
114576719,Rail to seam,V4,2.6,15,""
120120004,Heart and Sole Left,V2,2.6,14,""
110174744,Red Ball Jets,V2,2,26,""
107158748,Bavmorda,V2,2.3,20,""
115968255,Split Decision Sit,V5,2.9,8,R
110279206,High Aldwin,V1,2.6,14,""
111780548,Left Flacing Flake,V0+,3,5,""
120213946,Crack Right,V1+,3,4,""
107430220,Backside Left,V0+,1.6,32,""
114126089,Sorange Traverse,V3,2.4,16,""
116113116,$500,V8,3,3,""
110174755,Squeeze Job,V1,1.9,25,""
119994582,"F.T.M.P (Feefee's Traverse Memorial Problem)",V0,3,3,""
111106615,$600,V9,3,3,""
112841473,Campus problem,V5-,2.4,15,""
117249451,The Subway Roof,V6,3.5,2,""
112882436,Ride the Bull,V10,3.5,2,""
111477313,"Natasha's Highball",V2,3.9,52,PG13
108071132,Le Cheval,V2,3.3,35,""
116493303,In Our Time,V8-,3.5,24,""
108022151,The Sting,V4,3.7,21,""
112560986,The Fountainhead,V9,4,10,""
112561007,Freedom Fighter,V5,3.2,23,""
111196645,Wet Dream Right,V11,4,4,""
120262343,Wet Dream,V12,4,2,""
117965374,"My wife's balls",V2,4,1,""
118291491,Impeded Stream,V5,4,1,""
118291537,Honest Abe,V4,4,1,""
109765328,Sock Knocker,V3,3,21,PG13
112560964,The Little V4,V4,3,13,""
120273785,Left of the Rail,V3,3.5,2,""
120158485,"The Lion's Share",V9,3.3,3,""
108488221,Bait and Tackle,V1,2.7,15,""
120336270,Granite Sands Left,V5,3.3,3,""
110661861,Lizard Skin,V1,3,9,""
111196761,The Red Dragon,V7-,2.6,16,""
109765299,Option B,V1,3,3,""
120335263,Headpiece,V1,3,2,""
116683461,"Pink Hammer, Dicks Out",V5,3,1,""
116683445,Double Quarter Pounder,V3,3,1,""
118291559,Uncut Gems,V5,3,1,""
116486860,Creek Boulder,V3,3,1,""
114333854,North Face - Hollow Block,V3,3,1,""
114333826,East Face - Undercling,V2+,3,1,""
118291574,Once And For All,V3,3,1,""
118291464,Outlandish,V5,3,1,""
120338130,Anthem,V8,3,1,""
109740215,Mas Mu,V6,2.3,8,""
110661767,Varnishing point,V2,2.3,8,""
113507078,Brown Kisses,V0,2.5,2,""
120335726,Kung Fu Grip,V5,2.5,2,""
119693763,Chunky Arete,V1+,2.3,4,""
110661856,Gila Kiss,V2,2.3,4,""
110661701,"Chet's arete",V0,2,4,""
110661843,Right slab bulge,V2,2,4,""
118814307,Cocoa Butter Kisses,V4+,2,2,""
114333878,West Face - Left Side Lieback,V1+,2,2,""
113507091,Brown Kisses (Underclings Start),V2,2,2,""
120335694,Nana Nana,V3,2,2,""
116683464,Can I Help You?,V2,2,1,""
116683369,Stick to the Plot,V2,2,1,""
116683404,Abridged,V1,2,1,""
116683414,Prologue,V2,2,1,""
114333938,SW Arête,V0+,2,1,""
114333909,West Face - Central Crack,V0,1.5,2,""
110661654,Le Cheval Droit,V3,1.5,2,""
110661693,"Chet's arete left",V2,1.5,2,""
114333915,West Face - Central Crack Direct,V0+,1,2,""
114333963,South Face - The Seam,V0,1,2,""
116683312,Chapter 11,V0,1,1,""
116683424,Cause for Comotion,V1,1,1,""
116683386,Plot Twist,V1,1,1,""
114333801,East Face - Left Side Lieback,V3-,1,1,""
114333900,West Face - Left Side,V1,1,1,""
110661848,La Petite Teton,V0,1,1,""
110661678,Short left sit,V0,1,1,""
107185645,"Plumber's Crack",V2,3.6,220,R
107948862,Monkey Wrench,V7-,3.1,85,""
108551943,The Dirty Rail,V7,3.7,50,""
107453235,Cherry Garcia,V3,2.8,52,""
111196506,Blood Trails,V5,3.7,27,""
107453251,The Prayer,V6,3.4,32,""
116657717,Tilt Shift,V9,4,7,""
118054478,All Nightmare Long,V6,4,6,""
107529442,Drunken Monkey,V7+,3.5,10,""
116848820,Any Port in a Storm,V2,3.5,2,""
114279913,American Dream,V3,3,6,""
117649352,Rotary Cup,V3,3,1,""
113825109,The Optimist,V5,3,1,""
113825361,Skeletons on the Zahara,V4+,3,1,""
113826313,Under the Desert Sky,V2,3,1,""
120332108,All Smiles,V8,3,1,""
120206771,Lip Traverse,V5,3,1,""
120270138,The Carapace,V7,2.8,4,""
107575110,Pork Chop Sandwich,V2,2.8,4,""
116374581,Cabana Traverse,V1,2.6,5,""
118704469,Get Burnt,V7,2.7,3,""
120237827,Ride the White Horse,V10,3.8,5,""
120237781,We Need Ice,V11,4,1,""
118330487,Roni Size,V4+,3,6,""
120237787,We Need Ice Stand,V9,3,3,""
120504436,Ode to the Modern Mayor,V9,3,3,""
111545756,Face Plate,V6,2.7,9,""
120332064,Jabberwocky,V9,3,2,""
110661889,Crack of Fire,V3,3,2,""
111567228,Cat People,V2,3,2,""
117831113,Wake me up when September ends,V2,3,1,""
117802219,The Swinger,V3,3,1,""
120276928,Divergent Spectrum Sit,V10,3,1,""
108389948,Episode One,V1,3,1,""
111565992,Dance Magic Dance,V4,3,1,""
120444893,Skeptic Tank,V2,3,1,""
120648880,The Slice,V0,4,1,PG13
107313545,Double Rainbow,V5,3,1,PG13
114602205,Spoon Bender,V1,2,1,""
119404289,Sandstorm,V0,2,1,""
119404297,Sandblast,V1,2,1,""
114602551,Center Face,V4,2,1,""
114968096,Bag Guy,V1,2,1,""
119404273,Problem 2,V0,1,1,""
119404306,Problem 5,V2,1,1,""
107247192,"Monkey See, Mountain Do",V1,3,2,""
107247701,Neoplastic,V10,3,1,""
106309161,Priapism,V9,3,1,""
106309171,Bomb Squad,V8,3,1,""
106309184,Cowpie,V3,3,1,""
118761391,The Lizard Traverse,V5,2.5,2,""
107247119,Panic And Pain,V3,2.5,2,""
107247138,Panic,V3,2.5,2,""
107246558,Pain,V5,2,2,""
107243451,Der Oonterkloggen Direct,V2,2,2,""
107243435,Der Oonterkloggen Traverse,V2,2,1,""
106309142,Overbite,V8,2,1,""
106309155,Soft Palate,V3,2,1,""
106309178,Mad Dog,V8,2,1,""
118761447,Rising from the Weeds,V1,1,2,PG13
118761336,Lizard King,V4,1,1,""
106309193,Snake Charmer,V3,1,1,""
106303922,Silver Surfer,V2,3.3,28,""
106303915,Mountaineers Route,V2,3.6,20,""
106317387,Wasabi,V7,4,5,""
106310577,Cave In,V2,3.1,22,""
117035648,Crackle Slab,V1,4,1,""
120391665,#OwlLivesMatter #Hedwig4President,V5,4,1,""
106317383,Little Japanese Village,V5,3.5,11,""
106303934,The Prow.,V2,2.9,17,""
106321022,Crescent Moon Direct,V3,3.3,6,""
114451331,"Don't Look Down",V1,3.5,2,""
106317425,Maggot Brain,V2,2.9,11,""
106310603,Twister,V3,3.2,5,""
106317411,Dyno-Saur,V2,2.9,7,""
106317399,Alcatraz,V3,3,4,""
118088822,Bullet-Proof Crack,V1,3,3,""
106317404,Escape from Alcatraz,V3,2.8,8,""
106308024,Storm Cycle,V5,3,3,""
106310610,Arch Enemy,V4,3,2,""
106310597,Eye of the Hawk,V3,3,2,""
106321026,Traverse,V4,3,2,""
118680681,Hueco Surfing,V2+,3,1,""
116782169,The Second Tower,V2,3,1,""
120152959,48 Horses,V2,3,1,""
114428782,Testing the Tumblers,V4,3,1,""
117035617,Angled Ascent,V1+,3,1,""
114428882,Little Birdy Crack,V0,3,1,""
114451387,Plucking Feathers,V1,3,1,""
120391691,Owl Leave the Lights On,V3,3,1,""
120391412,Prehistoric Tails,V3,3,1,""
120391247,A Hard Manure,V3,3,1,""
120392043,Topout With Your Flock Out,V2,3,1,""
120391304,Clingleberry,V2,3,1,""
120393412,Blunted Beak,V1,3,1,""
120391916,"Lizard's Keep",V1,3,1,""
120391708,Splitting Feathers,V2,3,1,""
120391610,Down Feathers,V0,3,1,""
120391519,Stop Eating Poop,V1,3,1,""
120391805,Wing Span,V2,3,1,""
106108881,Flying Cyclops,V4,3,1,""
106107295,The Dark Hamster,V2,3,1,""
106321043,Gand Traverse,V1,2.3,13,""
106308032,V2,V2,2.8,4,""
106502515,The Face,V0,2.5,4,""
106321017,Baco Bits,V0-,2.5,4,""
106308044,V0  2,V0,2.3,8,""
116782072,Plug That Nose,V1,2.5,2,""
114451313,Freudian Slip,V2,2.5,2,""
106321893,The Warm Up,V0,2.5,2,""
106308035,V0,V0,2.1,9,""
106497041,"Surfer's Crack",V0,1.9,14,""
106310591,Cave Out,V2,2.1,8,""
106321051,Pop the Clutch Jane,V0,2,10,""
106308040,V1,V1,2,10,""
106310583,Jason Lives,V3,2.2,6,""
106317394,The V6,V6,2.3,4,""
106321032,"Chad's Arete",V2,2,5,""
106321047,C4,V3,1.9,7,""
106321889,Back Flop,V4,2,3,""
114428671,Jiggle the Handle,V0+,2,2,""
108086449,Sexy Scissors,V1,2,2,""
106321008,"Traverse Al-Qaeda's Monkey Bars",V2,2,2,""
118680712,Ledge Ladder,V1+,2,1,""
117035839,The Impossible Route,V5,2,1,""
118088937,Is that a chihuahua?,V0,2,1,""
119357722,Slotted,V0,2,1,""
119124898,Self-Isolation,V3,2,1,""
119125041,Mandatory Isolation,V3-,2,1,""
114428901,Empty Pockets,V1,2,1,""
120391145,Keep Calm and Carrion,V3,2,1,""
